sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp
800,0,It's,2.8566546,0.97195274,0.9139348,1.0905128,17.125092
800,1,the,12.482261,2.8142107,3.8612072,4.227558,62.906757
800,2,funniest,22.625954,4.474627,5.765911,8.148977,92.62964
800,3,American,19.430696,4.3983564,6.4990587,6.539723,94.09679
800,4,comedy,17.108912,4.2299123,6.6653986,6.1061053,89.18628
800,5,since,10.571404,2.6351175,4.6037283,3.7185817,59.2247
800,6,Graffiti,24.342754,5.5401645,17.591354,10.090546,97.40932
800,7,Bridge.<EOS>,12.980458,3.60681,13.381016,5.1812625,66.08516
801,0,For,6.521688,1.5423411,1.0830804,2.4145913,33.705597
801,1,a,9.348023,2.2605393,2.9380407,3.237853,49.7074
801,2,time,14.920682,3.2163725,4.1552806,5.0774355,71.99675
801,3,in,5.4649,1.5167456,2.195854,1.7665815,33.697582
801,4,the,8.588167,2.110233,2.7791185,2.8031554,47.92662
801,5,summer,19.274677,3.9356189,5.691207,6.7412853,86.77757
801,6,of,6.1749225,1.6305532,1.9924393,1.8705696,38.605457
801,7,"1823,",27.244198,5.524187,10.400151,11.873688,93.159744
801,8,his,6.797232,1.7818931,2.0122237,2.2361963,39.900906
801,9,expedition,23.104677,4.750605,7.3505783,8.332133,96.85428
801,10,was,9.793551,2.4871526,3.4310133,3.270656,55.90101
801,11,joined,15.766472,3.5093775,5.119094,4.975308,80.94324
801,12,by,5.841848,1.4317284,2.6679592,1.8759204,33.07648
801,13,Italian,17.481556,4.3397803,7.4297814,6.0003686,89.7096
801,14,explorer,22.100334,5.075046,8.241554,7.9198356,100.22118
801,15,Giacomo,28.73179,5.7032084,13.712672,11.66476,100.257164
801,16,Beltrami.<EOS>,31.203457,5.64388,30.981462,13.285224,95.59986
802,0,This,4.0586815,1.1019423,1.213483,1.4531053,23.839977
802,1,method,27.913876,4.553533,7.6288195,10.47349,92.24819
802,2,almost,24.397026,4.2504478,6.3077636,8.648738,90.83688
802,3,never,22.021704,4.893246,6.572531,7.8164363,99.66853
802,4,fails,23.48208,4.6382236,8.395163,8.952918,89.44658
802,5,"him,",12.588949,3.4035273,5.858706,4.724973,70.29683
802,6,and,6.87905,2.0748754,3.1038911,2.1920626,48.973152
802,7,it,4.400127,1.0452986,1.1325833,1.5724375,22.612005
802,8,works,19.759958,4.457251,7.01573,6.9835424,92.29232
802,9,superbly,21.072659,5.1463594,10.329342,7.6625447,100.15214
802,10,here.<EOS>,15.42892,4.1381755,18.83443,6.233564,74.89463
803,0,He,1.931272,0.7223635,0.4087118,0.8460625,10.699099
803,1,was,10.378646,2.3917441,2.4345307,4.026866,49.15244
803,2,born,15.880477,3.2129302,4.396274,5.690822,69.830025
803,3,in,5.9831743,1.6990654,2.5306897,2.1498964,34.950264
803,4,"Overisel,",35.964977,5.3814487,12.370243,14.219649,101.25388
803,5,Michigan.<EOS>,22.480978,5.3357935,21.804981,9.692606,91.545555
804,0,Despite,17.593645,3.9312396,4.1504984,6.710398,78.13369
804,1,the,8.692839,2.1206493,3.0816011,2.9841835,47.01234
804,2,holes,19.578947,4.2481236,5.5400143,6.770695,90.24424
804,3,in,4.9048653,1.4087808,2.4006743,1.5019227,32.637283
804,4,the,9.690788,2.6696563,3.3889384,3.1908162,59.884693
804,5,story,12.394007,3.1099398,3.5340462,3.8944058,71.633354
804,6,and,6.7647963,1.7155998,1.832187,1.9885117,43.962692
804,7,the,6.2631183,1.6122326,1.8669742,1.7616018,40.78274
804,8,somewhat,26.31263,4.202637,6.749663,8.809156,92.985695
804,9,predictable,23.715202,4.7538695,7.0986886,7.8524384,100.41515
804,10,"plot,",10.347184,2.9455361,3.9119601,3.5030575,65.25868
804,11,moments,22.992905,4.720436,7.382634,7.9153953,98.25595
804,12,of,5.2706995,1.301876,2.055899,1.5240079,35.112984
804,13,the,5.760319,1.5788354,1.9630706,1.5675622,38.302216
804,14,movie,13.571734,3.2366323,5.063818,4.3123083,74.14517
804,15,caused,19.205313,4.5640197,10.115209,6.519377,94.80338
