sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp
800,0,It's,3.9968975,1.3596238,1.335594,1.5857881,25.557926
800,1,the,11.486778,2.9541736,3.5740962,3.9049537,65.428825
800,2,funniest,24.958853,4.7340946,7.0471044,9.6542635,92.84772
800,3,American,20.486925,4.6939197,5.99138,7.041085,99.130424
800,4,comedy,18.06628,4.4309077,6.878734,6.572947,90.35453
800,5,since,8.565915,2.8930702,4.3241343,3.1442964,59.77173
800,6,Graffiti,24.03005,5.798383,23.849682,10.582041,96.33262
800,7,Bridge.<EOS>,13.8799095,3.8991432,18.449835,5.945544,69.39121
801,0,For,5.7403727,1.7416325,1.9789551,2.1909661,33.94602
801,1,a,8.154711,2.5265362,3.4459949,3.1281536,51.03806
801,2,time,15.651529,3.3505323,3.7871246,5.858628,70.421
801,3,in,4.139431,1.4925352,1.6794702,1.2934725,31.09518
801,4,the,8.792365,2.2778182,2.9086604,2.9636757,48.513763
801,5,summer,17.605635,3.8968256,6.05762,6.0005784,83.74191
801,6,of,5.637702,1.5373389,1.9985944,1.782563,35.474022
801,7,"1823,",25.170967,5.576244,12.652096,11.836553,89.78147
801,8,his,7.5702987,2.2190428,2.8865125,2.7044108,44.554115
801,9,expedition,20.350748,4.5559425,6.642576,7.164257,93.07254
801,10,was,10.899266,2.5932798,3.545703,3.694833,60.078903
801,11,joined,17.93662,3.8921947,6.3240094,5.9018064,84.67088
801,12,by,4.9810915,1.2820044,1.6272695,1.6825844,29.233547
801,13,Italian,16.04922,4.1030507,8.372271,5.792336,85.00865
801,14,explorer,20.930805,5.133903,9.396638,7.5705333,99.80761
801,15,Giacomo,30.24579,5.177733,11.859309,12.463097,92.22419
801,16,Beltrami.<EOS>,28.990273,5.708413,28.223576,12.575765,94.58833
802,0,This,2.6224773,0.80113083,0.91644555,1.0352956,17.246836
802,1,method,23.220484,4.5144415,6.024553,8.778184,91.71211
802,2,almost,20.076468,4.5132504,6.207877,7.49246,93.250595
802,3,never,18.03756,4.4304104,5.9955363,6.520717,91.3151
802,4,fails,20.80707,4.4867125,7.540979,7.752427,87.899376
802,5,"him,",10.856005,2.979606,4.890599,3.8384917,63.880238
802,6,and,8.457994,2.2084124,3.7782056,3.078363,48.523987
802,7,it,2.6644309,0.8177492,0.90364414,1.0033993,17.625956
802,8,works,18.386408,4.341318,7.4697876,6.5909414,90.98958
802,9,superbly,26.59322,5.285059,10.765407,9.956126,100.574234
802,10,here.<EOS>,16.722418,4.3859878,20.379068,7.3541455,78.27696
803,0,He,1.3948114,0.6128854,0.5173169,0.7236749,9.832322
803,1,was,13.132107,2.9724412,3.5879233,4.876804,62.658688
803,2,born,14.178453,3.284967,4.65631,5.022173,69.67127
803,3,in,6.4715614,1.8583386,1.8430574,2.4131072,37.651188
803,4,"Overisel,",39.616154,5.1633687,14.442239,15.820833,95.412315
803,5,Michigan.<EOS>,21.596495,5.3864193,21.72653,9.378209,92.07418
804,0,Despite,17.370853,3.7607834,4.3232636,6.4775996,80.237785
804,1,the,8.191958,2.0435665,3.1453433,2.746249,45.19225
804,2,holes,20.553602,4.269733,6.0310173,7.188427,88.890785
804,3,in,5.767732,1.7942095,2.736646,1.8355848,39.762756
804,4,the,10.798033,2.7029529,3.3004997,3.514767,62.060295
804,5,story,11.8303795,3.0010877,3.368424,3.624256,70.83409
804,6,and,7.452358,1.9777662,2.3724127,2.2872548,48.190174
804,7,the,6.8106637,1.8816781,2.2255392,2.1827133,45.081142
804,8,somewhat,21.039137,4.800216,5.8118105,7.287827,99.03896
804,9,predictable,19.578388,4.725355,5.3561263,6.5641465,98.77795
804,10,"plot,",9.340198,2.7998135,2.6179864,2.9748352,60.783276
804,11,moments,20.282095,4.8660984,6.9177723,7.013763,99.13562
804,12,of,5.313905,1.6946837,2.2873595,1.6359438,39.238426
804,13,the,7.044975,2.145266,2.3077981,2.155395,49.142746
804,14,movie,13.32733,3.1966386,5.5260434,4.1980424,73.24307
804,15,caused,19.398764,4.5312243,8.400532,6.560371,93.245415
804,16,me,6.8790436,2.1811721,1.9792776,1.9099194,52.942684
804,17,to,3.494609,1.3064795,1.7183858,1.1311934,29.31246
804,18,jump,10.904326,3.388528,5.548052,3.7766726,70.90965
804,19,in,5.257391,1.8156565,3.4470158,1.6777617,39.42512
804,20,my,9.25323,3.0510547,8.797281,3.3134928,63.773758
804,21,chair...<EOS>,9.460686,3.1833816,7.6315184,3.3170311,65.02462
805,0,On,1.011633,0.42148435,0.43432203,0.41904444,7.7630024
805,1,January,21.360693,3.830248,5.251351,7.7715893,81.85849
805,2,"28,",10.523209,3.1106186,4.0608025,3.9397562,61.583675
805,3,2005,23.705599,4.531632,7.076445,9.749856,86.14309
805,4,it,3.5442612,1.2083733,1.4809592,1.2097417,25.748798
805,5,was,14.999386,3.456888,5.0511413,4.9775467,78.3379
805,6,revealed,18.101898,3.999804,5.867396,5.5604186,91.90201
805,7,that,9.832662,2.410176,2.5682564,2.8417854,61.837994
805,8,he,8.060728,2.0168123,2.4440222,2.430608,47.639072
805,9,accepted,21.403292,4.4232893,6.553366,7.150492,94.701744
805,10,money,16.334509,3.6383696,6.101875,5.5902696,78.35992
805,11,from,12.698708,3.5801616,5.6488633,4.2183404,77.37687
805,12,the,5.5477567,1.3071926,2.1544237,1.7417278,32.444996
805,13,George,15.760549,4.075131,5.0307918,5.022553,89.302315
805,14,W.,5.623981,1.4845754,2.8119977,1.7386905,38.211494
805,15,Bush,11.932732,3.0025585,4.0533223,3.8717384,71.688225
805,16,administration,21.707659,4.679135,6.9325395,7.2144017,98.89771
805,17,to,3.192752,0.96011895,1.1169811,0.98835254,22.856804
805,18,promote,19.637863,4.267505,5.404882,6.528406,92.06125
805,19,their,12.461126,2.8564994,4.215071,4.040162,66.57293
805,20,marriage,20.648031,4.368462,7.512317,7.0890474,91.64793
805,21,initiative,20.61835,4.4890285,7.81976,7.158844,92.358406
805,22,"program,",11.774054,3.2552962,4.785349,4.144547,68.85131
805,23,which,9.429098,2.8737948,3.37562,3.0675309,62.763386
805,24,he,6.2308187,1.8105972,3.092778,2.058418,40.851936
805,25,did,9.028943,2.5436397,3.501415,2.8269048,60.398006
805,26,not,6.521574,1.9756745,2.040653,1.9949944,48.92566
805,27,disclose,16.066511,4.0071764,8.124282,5.3015976,87.87477
805,28,to,3.235822,1.1740248,6.284951,1.1790348,24.697874
805,29,his,7.354759,2.2638268,5.5903325,2.4719102,50.260345
805,30,readers.<EOS>,13.948524,4.3202004,22.133614,5.082869,84.91477
806,0,...,0.0,0.04518754,0.0,0.0,0.0
806,1,would,18.350122,3.5117414,4.149785,6.9273586,73.15498
806,2,be,13.0754595,3.1657588,4.0302205,4.9154296,67.61872
806,3,a,7.8094177,2.0983746,3.2032776,2.8635952,44.483273
806,4,total,25.948269,4.438042,6.722942,9.30233,91.72304
806,5,loss,13.640413,3.2928479,4.301122,4.676385,70.066765
806,6,if,7.2273006,1.8849876,3.1499968,2.678837,39.958744
806,7,not,12.848219,3.0837257,4.6465664,4.422864,66.62926
