sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp
800,0,It's,4.0710497,1.4521945,0.9519242,1.5493954,30.378555
800,1,the,9.733168,2.5309532,3.3256862,3.275399,57.965324
800,2,funniest,22.93106,4.4344535,6.282177,8.378224,92.350975
800,3,American,20.117296,4.273726,5.549598,6.75299,94.04478
800,4,comedy,18.121931,4.150267,5.6993732,6.3476777,88.454575
800,5,since,11.526784,2.9133682,4.309383,4.229882,62.53008
800,6,Graffiti,24.060957,5.721763,15.318326,9.938236,100.57609
800,7,Bridge.<EOS>,12.466863,4.0231996,16.374838,5.724314,69.77044
801,0,For,5.931631,1.4981533,1.3253138,2.355097,32.733562
801,1,a,4.855192,1.303512,1.420337,1.5871477,29.398712
801,2,time,14.40794,3.0825853,3.2351782,4.7759132,71.70374
801,3,in,3.9901137,1.4561005,1.893651,1.1441749,33.461567
801,4,the,7.5389147,2.1273713,2.459019,2.3442104,47.40958
801,5,summer,17.436884,4.0879626,5.1435328,5.7155704,91.028786
801,6,of,5.8821344,1.6252056,1.9599211,1.7157763,38.44234
801,7,"1823,",24.481794,5.318069,9.7834215,10.935538,91.565674
801,8,his,5.7241797,1.7626054,1.7549983,1.7247001,42.12939
801,9,expedition,19.37851,4.4938035,6.305439,6.757576,95.08992
801,10,was,9.13023,2.4607966,2.9430745,2.6958942,59.946983
801,11,joined,14.0077305,3.5013855,4.953744,4.356425,84.07563
801,12,by,4.054283,1.210007,1.5890191,0.9860813,32.124546
801,13,Italian,15.739237,4.0794005,8.633494,5.5360827,85.33524
801,14,explorer,22.546633,5.1275773,10.721728,8.213117,100.425545
801,15,Giacomo,26.581114,5.0660486,14.017632,10.439308,92.75557
801,16,Beltrami.<EOS>,28.835144,5.9714217,25.442417,12.453587,98.54019
802,0,This,2.2904572,0.9852523,0.80544615,0.81943184,18.322538
802,1,method,26.243454,4.3915944,6.897356,9.755201,92.61682
802,2,almost,19.098185,4.159484,5.4599934,6.735982,89.99008
802,3,never,17.930859,4.154791,5.2804403,6.0106435,92.64973
802,4,fails,21.724356,4.4903445,7.73553,7.9392934,92.330444
802,5,"him,",11.234987,3.0788784,4.6164627,3.877032,65.1921
802,6,and,8.150705,2.4076116,3.4304285,2.6493568,55.53245
802,7,it,4.59726,1.188894,1.4633272,1.4185526,28.324785
802,8,works,17.249819,4.2394342,5.713327,5.7948146,92.290634
802,9,superbly,27.484863,5.3881474,12.055446,10.429038,101.165306
802,10,here.<EOS>,15.580491,4.6575217,21.392994,6.5438237,83.72193
803,0,He,1.9798578,0.7466626,0.5133208,0.8351829,14.287125
803,1,was,11.15395,2.5676072,2.356152,4.2798915,54.985363
803,2,born,14.6011095,2.9282851,3.4885533,4.9318066,69.38933
803,3,in,6.009982,1.6343822,1.9301796,2.072683,36.598423
803,4,"Overisel,",35.891205,5.158499,14.651641,14.470243,94.44079
803,5,Michigan.<EOS>,23.449495,5.590621,25.268024,10.524413,94.66775
804,0,Despite,17.139256,3.5890703,3.7846663,6.0743203,79.139114
804,1,the,7.727166,1.9046532,2.8468468,2.552138,44.33973
804,2,holes,21.240356,4.0711346,5.1499996,7.3230886,89.849846
804,3,in,5.2999063,1.5379975,2.3904016,1.5511837,37.222065
804,4,the,12.896966,2.7500687,4.3444567,4.313117,60.712006
804,5,story,14.150353,3.117477,3.854976,4.5164304,72.2607
804,6,and,6.46904,1.6967094,2.2167008,1.7289015,42.42258
804,7,the,5.8153777,1.7462101,2.255771,1.5561677,41.056404
804,8,somewhat,19.568478,4.3893323,6.0306454,6.6692796,93.37369
804,9,predictable,19.971592,4.8611164,6.814719,6.737751,99.31611
804,10,"plot,",8.144154,2.5768843,2.758439,2.535681,58.641644
804,11,moments,21.969318,4.8839545,8.450246,7.5191536,100.03735
804,12,of,4.7036386,1.4632504,2.1198661,1.2444334,37.065254
804,13,the,6.595091,1.8934245,2.4857447,1.7950546,45.358337
804,14,movie,15.500395,3.684053,6.9883466,5.1212955,79.5888
804,15,caused,20.797987,4.5365996,9.018733,7.227028,94.36042
804,16,me,5.466758,1.7550279,1.8231446,1.5093459,45.563248
804,17,to,4.0151696,1.2400825,1.4522235,1.01578,32.564312
804,18,jump,9.80617,3.084857,4.731118,3.208652,68.69663
804,19,in,4.7352695,1.6428823,3.8042293,1.5892142,37.098797
804,20,my,8.275371,3.0873513,8.62721,2.9084246,62.079365
804,21,chair...<EOS>,9.383906,3.2508314,9.195035,3.6903713,62.937748
805,0,On,1.0220821,0.31033784,0.2923394,0.33977762,7.227065
805,1,January,21.185966,3.7417865,4.4429865,7.7469416,79.65892
805,2,"28,",9.880127,2.6927347,3.1484642,3.3955243,57.204365
805,3,2005,24.397243,4.5493846,8.516576,10.534251,82.83979
805,4,it,4.6035995,1.2707303,2.214641,1.3149457,29.231739
805,5,was,14.195125,3.049921,4.9701967,4.5730906,71.89366
805,6,revealed,18.317879,3.971582,5.652916,5.7676764,91.74494
805,7,that,8.931381,2.3205898,3.215608,2.711756,55.82651
805,8,he,7.6584387,2.0944629,2.6591651,2.3328009,48.41584
805,9,accepted,21.050566,4.473957,5.3131714,6.903462,98.10871
805,10,money,14.855837,3.4457152,4.9411364,4.8900123,77.47864
805,11,from,12.490816,3.331026,4.9682765,3.9302905,74.61935
805,12,the,7.592531,1.8718485,2.540511,2.1625454,46.428806
805,13,George,14.808605,3.550477,4.9012694,4.4052444,84.65102
805,14,W.,5.209206,1.4395065,2.006384,1.4524368,35.08757
